Contract ID,Customer,Annual Premium
G215191,"Mata, Smith and Rush",345318.33
G215192,Laurie Watkins,413277.37
G215193,"Bullock, Perez and Smith",108905.59
G215194,Ruiz-Neal,481431.27
G215195,"Hernandez, Butler and Page",82719.6
G215196,Ruiz Ltd,279040.39
G215197,"Peters, Johnson and Schultz",170171.11
G215198,"Smith, Shelton and Jones",64766.47
G215199,Christopher Holmes,361217.49
G215200,Garcia-Davis,385357.21
G215201,Kim-Pearson,462849.03
G215202,Simon-Fuller,356844.9
G215203,Snyder-Jones,380163.86
G215204,Philip Gross,145753.44
G215205,Brown-Smith,236778.04
G215206,Micheal Gay,373506.76
G215207,Rita White,214453.57
G215208,Perez Group,143522.3
G215209,Jackson LLC,235382.9
G215210,Campbell-Peterson,234121.56
G215211,Reeves-Armstrong,441773.18
G215212,Kirk-James,220855.86
G215213,Madison Bullock,101140.04
G215214,Williams-Cross,299311.01
G215215,Newman-Brown,75036.13
G215216,Andrews LLC,151566.07
G215217,Michael Flores,422218.0
G215218,Dr. Sara Sanchez,442178.46
G215219,Newman-Delgado,451174.82
G215220,Nicholas Williams,150830.5
G215221,Brown-Young,82197.66
G215222,"Horton, Mckay and Holder",316187.16
G215223,Hayes LLC,100078.1
G215224,Ashley Berry,212809.22
G215225,"Sullivan, Haney and Casey",202473.06
G215226,"Davis, Sutton and Morris",335336.1
G215227,"Wright, Adkins and Wells",312368.76
G215228,Allen-Li,314098.12
G215229,Jennifer Spencer,74004.04
G215230,Malone-Estes,66296.7
G215231,Mcknight Ltd,466992.43
G215232,Johnston-Gonzalez,92992.27
G215233,Smith Ltd,303085.67
G215234,"Wolfe, Mckee and Brewer",320440.08
G215235,Black PLC,184733.47
G215236,"Moore, Castro and Sandoval",286713.66
G215237,Morgan PLC,220531.8
G215238,"Lewis, Walker and Oneill",301953.33
G215239,Buchanan LLC,83580.55
G215240,"Powell, Gordon and Frost",452493.42
G215241,"Hunt, Torres and Johnson",330402.93
G215242,Heather Hanson,92755.24
G215243,"Walker, Peters and Bowman",43192.39
G215244,Jeffrey Dean,173358.67
G215245,Parker-Blake,451929.18
G215246,Williams Group,149566.85
G215247,"Blair, Thomas and Pugh",160630.85
G215248,Guzman Inc,490967.86
G215249,"Vargas, Montgomery and Brown",186529.96
G215250,Joseph Sweeney,298918.66
G215251,Kenneth Stanton,191882.97
G215252,Ryan Morgan,283680.72
G215253,Thomas-Chandler,97787.57
G215254,"Miller, Miles and Gilbert",304824.41
G215255,"Garcia, Munoz and Brown",412055.34
G215256,Johnson-Wheeler,467558.4
G215257,Brown-Ortega,460948.62
G215258,Cortez-Berry,454834.59
G215259,Johnson-Mcdonald,46617.16
G215260,Tucker-Reese,484964.33
G215261,Gary Freeman,411729.99
G215262,Hardy-Lee,153533.62
G215263,Castro Group,117151.16
G215264,Bradley Torres,281029.33
G215265,Lutz Inc,155726.0
G215266,"Noble, Ward and Franklin",192227.47
G215267,Martinez-Baldwin,321724.1
G215268,Richardson-Smith,182348.71
G215269,Mckenzie-Zavala,10518.3
G215270,"Orr, Gordon and Reed",12245.9
G215271,Ward Group,251657.08
G215272,Patricia Mccann,258995.49
G215273,Hayes and Sons,461431.81
G215274,Jessica Gutierrez,184903.73
G215275,Bautista Inc,454805.38
G215276,"Galloway, Miller and Arnold",416067.73
G215277,Christopher Lopez,312242.33
G215278,"Barker, Davila and Ray",124106.21
G215279,"Owens, Rose and Mcintosh",191680.1
G215280,Collins-Hall,180940.7
G215281,Costa LLC,285322.99
G215282,Darius Fleming,353574.37
G215283,Douglas Rodriguez,452788.11
G215284,Hoffman Ltd,189112.81
G215285,Mckinney-Holloway,191040.95
G215286,Linda Tate,407423.84
G215287,Stein-Maldonado,377966.06
G215288,Marshall-Harris,488065.08
G215289,"Ray, Lam and Potter",381568.33
G215290,Flores and Sons,460647.21
G215291,Vaughn Group,381137.94
G215292,"Ortiz, Shah and Cobb",200563.18
G215293,"Patton, Pham and Robinson",431282.0
G215294,Williams-Moore,276860.4
G215295,"Stevens, Mason and Lynch",427268.74
G215296,Kathryn Walker,347534.14
G215297,Olson-Schneider,217130.5
G215298,"Bailey, Combs and Salinas",457605.15
G215299,Mueller LLC,482964.72
G215300,"Perry, Collins and Jordan",40938.89
G215301,"Bailey, Juarez and Mitchell",137075.52
G215302,"Anderson, Gross and Nichols",359102.06
G215303,Stevens Inc,378814.71
G215304,Donaldson-Jones,251538.94
G215305,Guzman-Diaz,395255.91
G215306,Timothy Johnson,395198.98
G215307,"Underwood, Jordan and Chapman",317539.22
G215308,Calvin Alexander,198346.39
G215309,Gross-Martin,223682.45
G215310,Mack-Nichols,149738.94
G215311,William Wilkinson,46386.28
G215312,Raymond Summers,296244.46
G215313,Fields-Wells,136393.31
G215314,Bennett and Sons,180108.53
G215315,Tran-Carter,214710.09
G215316,"Mason, Thomas and Cross",410556.94
G215317,Patterson Group,224127.41
G215318,Carly Malone,291146.48
G215319,"York, Blevins and Gilmore",17578.84
G215320,Thompson Inc,303019.07
G215321,Lauren Jones,375479.93
G215322,"Pitts, Torres and Sandoval",171818.31
G215323,Deborah Morrow,231429.73
G215324,"Warner, Jimenez and Cox",166096.88
G215325,Hart and Sons,147338.66
G215326,Laurie Smith,431619.27
G215327,Clark and Sons,103111.81
G215328,"Newton, Christensen and Lee",478425.54
G215329,Cross-Bowman,156457.31
G215330,Jonathan Meadows,412506.69
G215331,Hill Ltd,420236.63
G215332,Lynch-Ortiz,18012.28
G215333,Wood-Griffin,342340.75
G215334,Cox-Gilbert,398436.32
G215335,Poole Inc,467231.24
G215336,Ruiz-Sherman,335123.67
G215337,"Huerta, Baker and Skinner",213578.13
G215338,Martinez PLC,294943.91
G215339,"Whitaker, Mason and Poole",66572.23
G215340,Palmer Group,323214.28
G215341,"Griffin, Gray and Fowler",18004.02
G215342,Anne Mcfarland,474024.65
G215343,"Weeks, Blackwell and Acosta",136379.68
G215344,Deborah Alexander,309908.47
G215345,"Lewis, Burns and Evans",109585.21
G215346,Welch Ltd,42112.31
G215347,Daniel Pena,341294.36
G215348,Winters and Sons,269867.37
G215349,"Boyer, Blake and Morgan",18802.54
G215350,Parker-Macdonald,251776.51
G215351,Jimenez-Scott,260207.45
G215352,Torres Inc,363465.33
G215353,Perry and Sons,20518.63
G215354,"Williams, Johnson and Brennan",290595.4
G215355,"Martinez, Jones and Nelson",357229.19
G215356,Alexandra Hernandez,197405.47
G215357,"Howard, Watson and Nelson",371271.88
G215358,Antonio Banks,390988.37
G215359,Oconnor LLC,297535.07
G215360,William Williams,227355.18
G215361,Anderson LLC,335918.12
G215362,Gillespie-Harris,16674.0
G215363,Jackson-Hawkins,240248.54
G215364,Powers Inc,188957.35
G215365,Martin Coleman,108836.29
G215366,Li Group,291318.7
G215367,Michael Brown,87186.9
G215368,"Walker, James and Smith",73597.9
G215369,"Garcia, Walker and Compton",345778.29
G215370,Shannon Wagner,58373.84
G215371,"Thomas, Bailey and Shepard",478490.17
G215372,Moore-Daniel,399154.85
G215373,Owen-Gill,186420.38
G215374,Linda Nicholson,450406.39
G215375,Lee-Braun,329500.13
G215376,Kimberly Griffin,9389.07
G215377,Anderson-Mills,80512.66
G215378,"Guerra, Maddox and Keith",279455.4
G215379,Strickland-Schultz,124693.3
G215380,Smith Group,405559.48
G215381,"Bauer, Huffman and Robbins",152376.62
G215382,Tyler Molina,461785.52
G215383,Scott Dixon,407648.16
G215384,"Nichols, Huang and Baker",300157.72
G215385,"Doyle, Hardy and Fuentes",108164.32
G215386,"Jackson, Stephens and Kelley",22737.58
G215387,Doyle Group,387839.27
G215388,"Castillo, Berger and Li",86109.88
G215389,"Fernandez, Beard and Wright",93433.87
G215390,Johnson and Sons,139156.98
G215391,Garcia-Hamilton,352617.19
G215392,Jose Wright,38863.67
G215393,Stevens-Miller,382783.6
G215394,Underwood Ltd,462094.94
G215395,Cannon and Sons,150599.58
G215396,Bridges-Rocha,457174.54
G215397,"Miller, Whitaker and Watkins",285100.92
G215398,Erik Robinson,19867.84
G215399,"Campbell, Wood and Zavala",147366.99
G215400,Avery LLC,76013.15
G215401,Williams and Sons,386120.53
G215402,"Larsen, Hanson and Carson",479989.44
G215403,Robert Scott,154116.65
G215404,Jessica Allen,56541.58
G215405,Ronald Barr,410051.15
G215406,"Gallegos, Hardy and Ortiz",463989.0
G215407,Delacruz-Hayes,249084.2
G215408,Lynch-Harris,498368.4
G215409,Powell PLC,400241.3
G215410,Sparks-Smith,139310.88
G215411,Jackson Thompson,29076.36
G215412,Hernandez-Wells,446352.83
G215413,Silva Group,474185.49
G215414,"Bell, Davis and Ellis",77611.4
G215415,Mcdonald Inc,492444.14
G215416,Russell-Newman,164853.19
G215417,"Wilson, Vasquez and Vasquez",241274.49
G215418,Hamilton and Sons,469618.72
G215419,Campbell-Jackson,199241.48
G215420,Amanda Chavez,432470.53
G215421,Nicholas Martin,66023.05
G215422,Bonilla-Jackson,123362.65
G215423,"Brown, Green and Flores",169106.9
G215424,Ford LLC,70010.62
G215425,Church and Sons,255802.36
G215426,Candice Erickson,70748.59
G215427,Mr. Richard Hopkins,359823.78
G215428,James Jacobs,65823.35
G215429,Frank and Sons,154084.59
G215430,Mclaughlin-Jones,320295.06
G215431,"Young, Walton and Marsh",105882.67
G215432,Jones-Lee,24162.38
G215433,Christian Ltd,404311.94
G215434,Russell Ramos,44851.66
G215435,Vincent James,201700.08
G215436,Robin Kelly,177375.46
G215437,"Torres, Martin and Johnson",183024.43
G215438,Avery Ltd,118002.71
G215439,Chapman Group,97994.84
G215440,Eddie Adams,62159.23
G215441,Melissa Russell,495298.64
G215442,Roberts-Gordon,373738.96
G215443,"Hampton, Anderson and Eaton",231923.92
G215444,Stuart-Boyer,157713.88
G215445,"Johnson, Rodgers and Christian",232673.7
G215446,Flores-Scott,214891.79
G215447,Tucker Group,410550.19
G215448,Smith and Sons,160312.45
G215449,John Mccoy,122478.45
G215450,Wood Inc,264916.64
G215451,Thomas-Watts,449150.53
G215452,Tony Davis,387651.51
G215453,Johnson-Ward,400860.22
G215454,Ruth Smith,317193.49
G215455,Palmer-Stafford,67823.03
G215456,"Bryant, Atkinson and Watts",256066.93
G215457,"Mendoza, Williamson and Brown",43531.5
G215458,"Pacheco, Parsons and Jackson",35864.42
G215459,Hill-Frye,460347.24
G215460,Tina Hines,243773.74
G215461,Ellis LLC,74007.8
G215462,Brown-Stewart,120940.89
G215463,Christine Vaughn,479457.23
G215464,"Bell, Flores and Dean",198429.62
G215465,James Jones,83820.16
G215466,George PLC,394018.31
G215467,"Austin, Martinez and Howell",185605.89
G215468,Dustin Gray,241767.02
G215469,Jordan Carey,148645.3
G215470,Bradley-Rocha,124361.35
G215471,Jermaine Jensen,84332.49
G215472,"Calhoun, Mata and Guerra",480617.57
G215473,Megan Moore,292707.45
G215474,Dawson PLC,162808.34
G215475,Barker Ltd,367416.68
G215476,Amy Castro,388954.9
G215477,Gonzalez-Chang,52781.15
G215478,Peterson LLC,304421.31
G215479,Theresa Frazier,240722.32
G215480,Brandi Gordon,56267.51
G215481,Jonathan Vega,407989.09
G215482,Walters Ltd,22043.71
G215483,Emily Gray,210016.31
G215484,"Garcia, Kelley and Ramirez",103026.34
G215485,Mcdowell-Parker,345202.48
G215486,Hayden Inc,301894.03
G215487,Thompson-Lopez,180308.88
G215488,Reese Group,211957.06
G215489,Williams Inc,23210.29
G215490,"Benitez, Shaffer and Smith",338750.8
G215491,Miller-Heath,172306.28
G215492,Denise Murray,391287.03
G215493,Vickie Jacobs,64783.15
G215494,Sandoval Inc,136400.28
G215495,Shelly Fitzgerald,464114.79
G215496,Maria Edwards,104373.74
G215497,Williams-Wright,383411.09
G215498,Michael Graham,369685.09
G215499,Smith-Holmes,414664.44
G215500,Mathews Ltd,348943.9
G215501,Mills PLC,134006.12
G215502,Lindsey Meadows,328299.65
G215503,Jaime Copeland,410413.62
G215504,Jessica Pruitt,413686.49
G215505,Ramirez LLC,227970.64
G215506,Molly Watson,264501.32
G215507,Patricia Taylor,158268.57
G215508,Pamela Malone,428043.5
G215509,Crystal Johnston,294405.19
G215510,"Soto, Scott and Williams",393834.22
G215511,Lopez PLC,416920.59
G215512,"Parker, Perez and Moore",434095.21
G215513,Johnson-Barrera,350414.07
G215514,Werner Ltd,281912.27
G215515,Scott-White,16666.9
G215516,Cox-Ellis,445603.96
G215517,Morris PLC,35577.17
G215518,Reyes-Hardy,81954.01
G215519,"Walters, Martinez and Fowler",94236.13
G215520,Thomas Walter,320371.23
G215521,Foster Ltd,236735.41
G215522,White-Bailey,29714.47
G215523,Collins-Smith,161979.5
G215524,Austin Estrada,288762.69
G215525,"Greene, Barker and Bailey",140320.36
G215526,Aguirre-Wilson,63662.7
G215527,Kent Group,41635.63
G215528,"Ramos, Taylor and Lewis",116702.69
G215529,Day Ltd,333623.52
G215530,Hines Group,485308.54
G215531,"Sanchez, Sharp and Smith",28307.41
G215532,Stewart-Ryan,235519.03
G215533,Hicks-Adams,336517.0
G215534,Smith Ltd,175746.76
G215535,"Wang, Roberts and Duncan",437386.45
G215536,"Washington, Shields and Rivera",495077.94
G215537,"Lopez, Jensen and Peterson",245660.63
G215538,Anderson-Fleming,188232.75
G215539,"Weber, Washington and Thomas",19860.95
G215540,Karen Lowe,63712.88
G215541,William Newman,168042.93
G215542,"Clay, Moore and Nelson",239034.94
G215543,Jacob Shah,54135.14
G215544,Richard Arnold,130760.02
G215545,Patrick Walton,398369.32
G215546,Sherry Brown,77469.98
G215547,Mendoza Inc,468930.05
G215548,Jeffrey Butler,87054.25
G215549,Gonzalez Inc,375532.12
G215550,"Lewis, Cruz and Edwards",164032.35
G215551,Rose PLC,78488.59
G215552,Merritt Ltd,438170.76
G215553,"Williams, Brown and Smith",485652.88
G215554,Wood-Thompson,377341.92
G215555,"Cox, Hudson and Macdonald",359577.59
G215556,Burns PLC,311202.88
G215557,Aguirre and Sons,396888.26
G215558,Burton Ltd,402417.02
G215559,Turner-Peters,313536.1
G215560,Mckee and Sons,396355.17
G215561,"Santos, Luna and Evans",17121.97
G215562,Bell PLC,229174.67
G215563,Colin Fletcher,259708.18
G215564,Ronald Todd,203171.52
G215565,Simpson-Martinez,59468.14
G215566,Whitaker LLC,189535.44
G215567,Sloan and Sons,322356.78
G215568,Gina Nixon,71943.89
G215569,Margaret Klein,408152.34
G215570,"Manning, Buck and Lee",177631.07
G215571,Cook PLC,310240.39
G215572,Chavez-Barnes,256991.19
G215573,Ramirez LLC,264971.1
G215574,Michelle Walker,157369.82
G215575,"Moore, Ruiz and Contreras",56193.83
G215576,Mary Clark,306448.65
G215577,"Kelley, Hernandez and Bryan",413273.27
G215578,Ellen Edwards,276230.16
G215579,"Mcdonald, Rios and Collier",250559.75
G215580,"Harris, Rogers and Craig",214852.83
G215581,Barnes Group,392466.26
G215582,William Young,83024.07
G215583,Mark Morrison,370816.62
G215584,Valerie Moore,415524.2
G215585,"Sanders, Black and Chavez",227058.42
G215586,White and Sons,319341.48
G215587,Ramsey-Hall,423477.03
G215588,Ashley-Perez,88983.12
G215589,"Green, Lowe and Lowe",312329.18
G215590,Myers-Phillips,70907.48
G215591,Wesley Dickerson,340647.33
G215592,Jones-Porter,284049.7
G215593,"Woodward, Yates and Miller",8221.79
G215594,Mason Group,232895.23
G215595,Taylor Hayes,392687.84
G215596,Brown Ltd,474503.13
G215597,Jerry Torres,215361.46
G215598,Bishop LLC,136444.2
G215599,Brian Sullivan,376131.46
G215600,"Griffith, Ellis and Zuniga",460322.65
G215601,Megan Ponce MD,157383.38
G215602,Krueger LLC,140512.24
G215603,Nicholas Jackson,258559.92
G215604,Phillip Berger,404755.39
G215605,"Smith, Watson and Beard",187003.59
G215606,Frank Adams,471844.76
G215607,Flowers Group,223965.28
G215608,Andrew Burgess,481663.63
G215609,"Fowler, Lawson and Simmons",459863.34
G215610,Adams Inc,24699.01
G215611,Rodriguez-Goodman,31326.0
G215612,Vasquez and Sons,406835.65
G215613,Campbell Group,381951.01
G215614,Jennifer Davis PhD,6472.67
G215615,Dean PLC,117290.34
G215616,Brandi Giles,175609.09
G215617,"Hill, Mcdonald and Thomas",258709.16
G215618,"Stevenson, Walters and Davis",424179.79
G215619,"Lewis, Lewis and Garcia",28968.3
G215620,Benjamin Martin,195920.4
G215621,Bryant and Sons,61747.89
G215622,Joyce Jenkins,147048.04
G215623,White-Clayton,370581.89
G215624,James Jimenez,40405.5
G215625,Sandra Ingram,302602.9
G215626,Holmes Inc,432064.48
G215627,Emma Jones,271585.24
G215628,"Williams, Summers and Sherman",32843.77
G215629,Silva LLC,443181.63
G215630,Alexandria Jackson,92268.25
G215631,"Watts, Hunt and Sosa",51715.86
G215632,"Horton, Mueller and Hawkins",299548.61
G215633,Amber Cooper,104906.98
G215634,Robertson LLC,378598.65
G215635,Davis-Taylor,269405.56
G215636,John Martinez,222076.01
G215637,Fischer-Gilbert,447571.46
G215638,Stephanie Zimmerman,15348.11
G215639,Crystal Hubbard,276509.49
G215640,Francis PLC,355592.4
G215641,"Moran, Ayala and Phillips",227641.44
G215642,"Cook, Riggs and Ewing",474952.98
G215643,Elizabeth Martin,394426.31
G215644,Hudson-Flowers,399808.72
G215645,Hunter Davidson,389527.45
G215646,Aguirre-Newman,427686.67
G215647,Phillips-Martin,473725.59
G215648,Wolf Inc,110209.42
G215649,Maynard-Williams,111227.59
G215650,Valentine LLC,61252.31
G215651,Young and Sons,169048.58
G215652,"Robinson, Young and Klein",488300.41
G215653,"Phillips, Haley and Valdez",366100.97
G215654,Morris-Cunningham,168673.06
G215655,Rivera-Stone,255793.69
G215656,"Hampton, Gordon and Hughes",11657.68
G215657,Fleming Ltd,349464.34
G215658,Joshua Russo,40823.84
G215659,King PLC,119580.45
G215660,Valerie Ballard MD,204077.83
G215661,"Robles, Richardson and Preston",167189.69
G215662,"Klein, Casey and Ashley",131539.89
G215663,Olson-Chandler,189732.57
G215664,"Bell, Gomez and Roberts",133033.97
G215665,"Reese, Smith and Cooper",39930.04
G215666,Doyle-Thompson,372476.98
G215667,"Wall, Martinez and Gilmore",290165.99
G215668,Henry Ltd,244564.8
G215669,Joan Bradley,268463.12
G215670,Glass PLC,490594.23
G215671,"Jackson, Brady and Anderson",407629.52
G215672,Henry Group,32491.82
G215673,Sanchez-Chapman,378492.98
G215674,"Sherman, Walker and Gentry",375270.47
G215675,Michael Cruz,51415.38
G215676,"Griffith, Bridges and Walters",69847.54
G215677,Fisher Inc,193934.25
G215678,"Sims, Curry and Miller",478153.16
G215679,Rachel Jacobs,52183.83
G215680,"Martinez, Garcia and Garcia",222939.71
G215681,Fox and Sons,48513.76
G215682,Anita Miller,262214.03
G215683,Meyer-Baker,432408.81
G215684,Andrews Group,164671.25
G215685,Wayne Li,495025.87
G215686,"Anderson, Cooper and Moore",301097.25
G215687,Brian Brown,88822.0
G215688,Baker and Sons,128630.28
G215689,Angela Owen,155115.93
G215690,Flowers Ltd,474156.19
G215691,Salinas-Stewart,7796.25
G215692,"Robinson, Harrison and May",86355.69
G215693,Patrick-Parker,307020.56
G215694,"Neal, Martinez and Roberts",331555.57
G215695,"Johnston, Jones and Pena",85219.92
G215696,Dodson Inc,343481.76
G215697,Fritz PLC,385269.87
G215698,Brown-Ryan,112700.25
G215699,Mullins-Lawson,73241.03
G215700,Powell Group,373503.68
G215701,Woodard-Gonzales,425498.63
G215702,Thompson LLC,119866.05
G215703,Sullivan-Nguyen,226978.62
G215704,Jackson PLC,59564.62
G215705,Cook-Sullivan,10007.52
G215706,Michael Green,309355.86
G215707,Stone and Sons,151750.96
G215708,Lewis PLC,101205.16
G215709,Chavez-Mcfarland,80025.5
G215710,Roy Perez,136765.97
G215711,April Garcia,81012.19
G215712,"Martin, Rodriguez and Robinson",345740.17
G215713,Johnson-Shaffer,242833.07
G215714,Moss and Sons,63019.74
G215715,Baker Group,281651.33
G215716,Stuart Jackson,442477.57
G215717,"Smith, Jones and Jenkins",214540.51
G215718,Ortiz Ltd,258892.69
G215719,Hanson-Chan,61690.18
G215720,"Johnson, Wallace and Le",192950.83
G215721,Timothy Meadows,66316.52
G215722,Moore Ltd,164813.92
G215723,Lisa Reed,384533.19
G215724,Erin Mcdaniel,428317.02
G215725,Melanie Robbins,202741.74
G215726,"Hernandez, Ramirez and Howell",238734.21
G215727,"Waters, Hoover and Smith",106493.95
G215728,Nelson LLC,25651.6
G215729,Fernandez PLC,394064.79
G215730,"Johnson, Valencia and Wilson",7702.18
G215731,Juarez-Morris,261809.95
G215732,"Taylor, Ruiz and Jones",450231.97
G215733,Renee Taylor,161895.37
G215734,"Francis, Rivera and Dennis",453318.16
G215735,Laura Strickland,168146.58
G215736,"Baird, Olson and Johnson",299252.54
G215737,Davis Group,498831.53
G215738,Bailey LLC,124885.81
G215739,Lindsey Porter,38478.76
G215740,Veronica Burns,478124.98
G215741,Thomas Turner,208833.26
G215742,"Campbell, Contreras and Gonzalez",420889.25
G215743,Campbell and Sons,241324.36
G215744,Derrick Williams,131087.94
G215745,Horton-Kelly,203924.91
G215746,"Moody, Rivera and Shah",427438.28
G215747,Matthews-Li,120968.66
G215748,Chad Rivera,49156.48
G215749,"Frank, Mckenzie and Mora",188666.28
